2.16016459651058e+01	0.00000000000000e+00	8.12009224594251e-09	4.27661755522433e-09	5.66895233549837e-09	1.35239590236201e-08	3.38108044532446e-09	9.37558829845628e-09	
4.28576507876309e+01	0.00000000000000e+00	4.55826056379200e-10	2.65263996638085e-10	4.13764823531323e-10	7.61108615716936e-10	1.84693701569565e-10	5.63490001941259e-10	
8.53654393077615e+01	0.00000000000000e+00	2.49054587694695e-11	1.33511271600050e-11	2.11865270046537e-11	4.43590739046656e-11	1.10468911386094e-11	2.97569155518904e-11	
1.70378855186663e+02	0.00000000000000e+00	1.52707612775718e-12	7.63192767991976e-13	1.21900903632073e-12	2.64050047938294e-12	6.56189713028770e-13	1.67574938544668e-12	
