2.16016459651058e+01	1.99324191623198e-04	7.40611261659521e-04	4.13232145800714e-04	1.40871128026148e-04	1.54231867613301e-04	3.45673700569984e-04	2.37641027649218e-04	
4.28576507876309e+01	1.95987788658876e-05	9.65980745144814e-05	5.60580569826772e-05	1.27344052817675e-05	1.72199627042698e-05	2.47577439950812e-05	1.99166500922307e-05	
8.53654393077615e+01	2.25163700477240e-06	1.24088062925403e-05	6.54963728228816e-06	1.31883746692016e-06	1.84953716717507e-06	2.96085114551371e-06	2.31485741257927e-06	
1.70378855186663e+02	2.56254849395833e-07	1.54809679110584e-06	8.11933959255063e-07	1.42785929547130e-07	1.84213960360729e-07	3.47792720450985e-07	2.63225730034783e-07	
