2.16016459651058e+01	1.77661582760527e-04	7.22965852668124e-04	4.14920355314567e-04	1.24295469562814e-04	1.44718948894081e-04	3.05931432928532e-04	1.92214324902586e-04	
4.28576507876309e+01	1.86432853021856e-05	9.60092188312434e-05	5.56627895964759e-05	1.19907854770055e-05	1.69497862511772e-05	3.90523404749623e-05	2.40144795064888e-05	
8.53654393077615e+01	2.19172000837703e-06	1.23507416932865e-05	6.53063498028263e-06	1.27838086550653e-06	1.83651075132297e-06	4.64896930552606e-06	2.91573042327631e-06	
1.70378855186663e+02	2.52472282608522e-07	1.54438255615823e-06	8.10667662957989e-07	1.40441920716191e-07	1.83630738997045e-07	5.24433178798129e-07	3.34344794407526e-07	
